-0.087089,-0.087372,-0.087449,-0.087477,-0.087508,-0.087434,-0.087308,-0.087123,-0.087024,-0.086907,-0.086782,-0.086656,-0.08653,-0.086405,-0.086282,-0.086156,-0.086023,-0.085907,-0.085836,-0.085776,-0.085694,-0.085627,-0.085596,-0.08557,-0.085518,-0.085384,-0.084947,-0.083876,-0.082219,-0.080284,-0.07822,-0.076053,-0.073765,-0.071346,-0.068819,-0.066205,-0.06351,-0.060769,-0.057971,-0.055022,-0.051981,-0.049184,-0.046979,-0.045284,-0.043801,-0.042396,-0.041035,-0.039752,-0.038594,-0.037555,-0.036619,-0.035778,-0.034984,-0.034246,-0.033677,-0.033283,-0.03295,-0.032657,-0.032442,-0.032291,-0.032192,-0.032152,-0.032156,-0.032162,-0.032162,-0.032155,-0.032157,-0.032196,-0.032264,-0.03233,-0.032389,-0.03245,-0.032528,-0.032623,-0.032719,-0.032812,-0.032906,-0.033,-0.033093,-0.033187,-0.033286,-0.033371,-0.03344,-0.033521,-0.033612,-0.033709,-0.033838,-0.033983,-0.034112,-0.034233,-0.034358,-0.034485,-0.034611,-0.034769,-0.034999,-0.035202,-0.035399,-0.035457,-0.035452,-0.035446
0.039198,0.038646,0.037895,0.036538,0.034975,0.033034,0.030942,0.028284,0.026152,0.024012,0.021811,0.019473,0.016963,0.014258,0.011296,0.0081551,0.0050418,0.002008,-0.0010494,-0.0040941,-0.0069647,-0.009559,-0.011928,-0.014199,-0.016414,-0.018518,-0.02041,-0.022013,-0.023281,-0.024212,-0.024862,-0.025334,-0.025702,-0.025931,-0.025992,-0.025949,-0.025856,-0.025722,-0.025564,-0.025413,-0.025289,-0.02518,-0.025064,-0.024945,-0.024818,-0.024674,-0.024505,-0.024323,-0.024144,-0.023928,-0.023631,-0.023327,-0.022981,-0.022364,-0.021405,-0.020225,-0.018969,-0.017702,-0.016379,-0.01499,-0.013579,-0.012117,-0.010534,-0.0088689,-0.007232,-0.0056087,-0.0037854,-0.0016634,0.00050995,0.0025367,0.0044243,0.00628,0.0082417,0.010249,0.012182,0.014151,0.016254,0.018363,0.020433,0.022524,0.024583,0.026464,0.028066,0.029439,0.030682,0.031886,0.033095,0.034241,0.035324,0.03643,0.037473,0.038323,0.039057,0.039932,0.040787,0.041571,0.042236,0.042687,0.042948,0.043207
